"aX,aY,aZ,gX,gY,gZ"
"0.010376,-0.044434,1.002563,-0.183105,0.061035,-0.244141"
"0.010986,-0.045532,0.996826,-0.122070,0.122070,-0.305176"
"0.011597,-0.045654,0.996460,-0.244141,-0.061035,-0.305176"
"0.011353,-0.043945,1.003540,-0.244141,-0.122070,-0.305176"
"0.010132,-0.043457,1.003906,-0.244141,0.122070,-0.305176"
"0.010864,-0.045044,0.995239,-0.244141,0.061035,-0.305176"
"0.010986,-0.045776,0.997070,-0.427246,-0.122070,-0.244141"
"0.011841,-0.046021,1.005615,-0.366211,-0.061035,-0.244141"
"0.010620,-0.044800,0.999878,-0.183105,0.122070,-0.244141"
"0.010010,-0.045044,0.997192,-0.244141,0.000000,-0.305176"
"0.010742,-0.044922,0.999756,-0.366211,-0.061035,-0.366211"
"0.010498,-0.043945,1.004028,-0.305176,0.000000,-0.366211"
"0.010376,-0.044434,0.999756,-0.122070,0.122070,-0.244141"
"0.010498,-0.045288,0.997681,-0.244141,0.000000,-0.305176"
"0.010376,-0.047241,0.999512,-0.244141,-0.061035,-0.244141"
"0.010132,-0.046509,1.003662,-0.366211,0.000000,-0.305176"
"0.010132,-0.046143,1.003052,-0.183105,0.122070,-0.305176"
"0.010376,-0.045654,0.998901,-0.244141,0.061035,-0.305176"
"0.010254,-0.045776,1.000610,-0.305176,0.000000,-0.305176"
"0.009888,-0.044922,1.004761,-0.305176,0.000000,-0.366211"
"0.010254,-0.045410,1.002563,-0.183105,0.122070,-0.244141"
"0.010620,-0.046387,0.997803,-0.244141,0.122070,-0.244141"
"0.009399,-0.046143,1.000610,-0.305176,-0.061035,-0.244141"
"0.009888,-0.045776,1.002441,-0.244141,0.061035,-0.305176"
"0.011841,-0.046021,1.003052,-0.183105,0.061035,-0.305176"
"0.010986,-0.047119,0.998413,-0.183105,0.000000,-0.305176"
"0.010254,-0.045776,0.999756,-0.244141,-0.061035,-0.305176"
"0.010132,-0.045044,1.000854,-0.183105,0.000000,-0.305176"
"0.009888,-0.043945,1.001831,-0.183105,0.000000,-0.305176"
"0.008545,-0.044678,1.002075,-0.305176,0.000000,-0.244141"
"0.008911,-0.045410,1.001709,-0.305176,0.000000,-0.305176"
""
"0.011108,-0.044434,1.001709,-0.305176,0.061035,-0.366211"
"0.010986,-0.044922,1.002075,-0.244141,0.061035,-0.244141"
"0.009521,-0.045410,1.001343,-0.305176,0.061035,-0.244141"
"0.010010,-0.043457,1.000610,-0.305176,0.061035,-0.366211"
"0.010620,-0.045288,1.000977,-0.244141,0.061035,-0.366211"
"0.011353,-0.046387,1.000732,-0.244141,0.000000,-0.244141"
"0.011841,-0.046265,1.000244,-0.244141,0.000000,-0.244141"
"0.010254,-0.045410,1.000732,-0.244141,0.000000,-0.305176"
"0.009766,-0.045288,0.999634,-0.244141,0.061035,-0.305176"
"0.010254,-0.045288,1.000610,-0.244141,0.000000,-0.366211"
"0.010620,-0.044556,1.002930,-0.244141,0.061035,-0.366211"
